회사명,직무명,링크
쿠팡풀필먼트서비스(유),[CFS 쿠팡] 고양센터 현장관리자 HUB Team Captain 채용 (정규직),https://www.jobkorea.co.kr/Recruit/GI_Read/45181861?rPageCode=SL&logpath=21&sn=6
쿠팡풀필먼트서비스(유),[CFS 쿠팡] 고양센터 현장관리자 IB Team Captain 채용 (정규직),https://www.jobkorea.co.kr/Recruit/GI_Read/45181753?rPageCode=SL&logpath=21&sn=6
㈜랩스엠알오,랩스엠알오(광주지사) 관리 및 배송 담당 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45190977?rPageCode=SL&logpath=21&sn=6
㈜KTSC,(주)KTSC 물류 직원(대구영업팀) 모집 공고-신입/경력,https://www.jobkorea.co.kr/Recruit/GI_Read/45167002?rPageCode=SL&logpath=21&sn=6
보성특산교역㈜,우수사원포상 외 복리후생 최고/물류센터 실무자 모집 (지게차 운전 가능자),https://www.jobkorea.co.kr/Recruit/GI_Read/45184502?rPageCode=SL&logpath=21&sn=6
정육각,[강남 본사] 정육각 물류/배송기사 운영 관리자,https://www.jobkorea.co.kr/Recruit/GI_Read/45186464?rPageCode=SL&logpath=21&sn=6
쿠팡로지스틱스서비스,[4시간30분 근무]쿠팡CLS 지게차 채용 (지게차/사무/기타제반),https://www.jobkorea.co.kr/Recruit/GI_Read/45021255?rPageCode=SL&logpath=21&sn=6
㈜해우지엘에스,국내물류사업부 물류 운송팀 배차담당 업무,https://www.jobkorea.co.kr/Recruit/GI_Read/45179688?rPageCode=SL&logpath=21&sn=6
스위스포트코리아㈜,[인천공항] 스위스포트코리아 외항기지원팀(항공화물) 신입사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45179312?rPageCode=SL&logpath=21&sn=6
동국제약㈜,동국제약 생산본부 상시채용(고졸-대졸)(채용시까지),https://www.jobkorea.co.kr/Recruit/GI_Read/45172157?rPageCode=SL&logpath=21&sn=6
코카콜라음료㈜,상시인재 Pool 등록 (신입) - 품질보증(QA),https://www.jobkorea.co.kr/Recruit/GI_Read/45170944?rPageCode=SL&logpath=21&sn=6
코카콜라음료㈜,상시인재 Pool 등록 (신입) - 생산관리,https://www.jobkorea.co.kr/Recruit/GI_Read/45170936?rPageCode=SL&logpath=21&sn=6
코카콜라음료㈜,상시인재 Pool 등록 (신입) - 생산기술,https://www.jobkorea.co.kr/Recruit/GI_Read/45170932?rPageCode=SL&logpath=21&sn=6
코카콜라음료㈜,상시인재 Pool 등록 (신입) - 환경,https://www.jobkorea.co.kr/Recruit/GI_Read/45170928?rPageCode=SL&logpath=21&sn=6
코카콜라음료㈜,상시인재 Pool 등록 (신입) - 안전,https://www.jobkorea.co.kr/Recruit/GI_Read/45170921?rPageCode=SL&logpath=21&sn=6
코카콜라음료㈜,상시인재 Pool 등록 (신입) - 물류,https://www.jobkorea.co.kr/Recruit/GI_Read/45170909?rPageCode=SL&logpath=21&sn=6
코카콜라음료㈜,상시인재 Pool 등록 (신입) - SCM,https://www.jobkorea.co.kr/Recruit/GI_Read/45170902?rPageCode=SL&logpath=21&sn=6
코카콜라음료㈜,상시인재 Pool 등록 (신입) - 영업관리,https://www.jobkorea.co.kr/Recruit/GI_Read/45170894?rPageCode=SL&logpath=21&sn=6
코카콜라음료㈜,상시인재 Pool 등록 (신입) - 재경,https://www.jobkorea.co.kr/Recruit/GI_Read/45170890?rPageCode=SL&logpath=21&sn=6
코카콜라음료㈜,상시인재 Pool 등록 (신입) - 사업기획/관리,https://www.jobkorea.co.kr/Recruit/GI_Read/45170886?rPageCode=SL&logpath=21&sn=6
코카콜라음료㈜,상시인재 Pool 등록 (신입) - 인사노경,https://www.jobkorea.co.kr/Recruit/GI_Read/45170876?rPageCode=SL&logpath=21&sn=6
코카콜라음료㈜,상시인재 Pool 등록 (신입) - 음료 브랜드마케팅,https://www.jobkorea.co.kr/Recruit/GI_Read/45170865?rPageCode=SL&logpath=21&sn=6
코카콜라음료㈜,상시인재 Pool 등록 (신입),https://www.jobkorea.co.kr/Recruit/GI_Read/45170854?rPageCode=SL&logpath=21&sn=6
㈜일미농수산,(주)일미농수산 물류팀(운전직) 사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45170008?rPageCode=SL&logpath=21&sn=6
㈜해우지엘에스,(온양사업장)삼성전자 물류센터 파트너사 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45173308?rPageCode=SL&logpath=21&sn=6
㈜티제이팜,(주)티제이팜 창고(약품)관리 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45169770?rPageCode=SL&logpath=21&sn=6
㈜케이씨이앤씨,[케이씨이앤씨] 하이텍1본부 신입/경력 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45170147?rPageCode=SL&logpath=21&sn=6
동양이엔피㈜,동양이엔피(주) 구매팀 신입사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45175551?rPageCode=SL&logpath=21&sn=6
IPX,[IPX/구. 라인프렌즈] Retail Logistics Internship(체험형),https://www.jobkorea.co.kr/Recruit/GI_Read/45168640?rPageCode=SL&logpath=21&sn=6
한화비전㈜,[한화비전] 창고관리 담당 (계약직) 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45164159?rPageCode=SL&logpath=21&sn=6
㈜면사랑,(주)면사랑 SCM영남센터 현장직 채용 (지게차운전원),https://www.jobkorea.co.kr/Recruit/GI_Read/45161968?rPageCode=SL&logpath=21&sn=6
퀴네앤드나겔㈜,"[외국계기업] 물류, 인사 부문 신입/경력 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45158774?rPageCode=SL&logpath=21&sn=6
노벨리스코리아㈜,Asia Supply Chain Excellence Leader-서울근무,https://www.jobkorea.co.kr/Recruit/GI_Read/45152671?rPageCode=SL&logpath=21&sn=6
㈜엠로,솔루션 파트너 관리 담당자 모집(경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45151764?rPageCode=SL&logpath=21&sn=6
프레시지㈜,(주)프레시지 용인공장 자재관리팀 자재파트 담당자(신입/경력) 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45155178?rPageCode=SL&logpath=21&sn=6
테크트로닉인더스트리즈코리아유한책임회사,[밀워키코리아] SCM Specialist 계약직 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45158958?rPageCode=SL&logpath=21&sn=6
㈜일신항공해운,국내 기업택배물류 관리 신입사원 채용(경기본사),https://www.jobkorea.co.kr/Recruit/GI_Read/45147336?rPageCode=SL&logpath=21&sn=6
오토플러스㈜,오토플러스(주) 용인물류센터 PDI 담당 신입/경력 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45143626?rPageCode=SL&logpath=21&sn=6
㈜포탈하이웨이,하이웨이마트 매장영업 관리MD 및 매장관리 신입 경력 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45142675?rPageCode=SL&logpath=21&sn=6
㈜아주화장품,"화장품 제조사 SCM팀 원료,자재 물류 담당 정직원 모집",https://www.jobkorea.co.kr/Recruit/GI_Read/45148069?rPageCode=SL&logpath=21&sn=6
스위스포트코리아㈜,[인천공항] 스위스포트코리아 항공기 지상조업 및 항공화물 핸들링 신입사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45128615?rPageCode=SL&logpath=21&sn=6
경동물류,2024년 경동그룹 신입&경력 사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45148091?rPageCode=SL&logpath=21&sn=6
㈜딜리셔스,[딜리셔스 신상마켓] 물류팀 사입담당자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45140208?rPageCode=SL&logpath=21&sn=6
㈜하이게인안테나,전장사업부 생산팀 생산관리,https://www.jobkorea.co.kr/Recruit/GI_Read/45134589?rPageCode=SL&logpath=21&sn=6
㈜한탑,지게차운전 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45135783?rPageCode=SL&logpath=21&sn=6
휴모스트 주식회사,[휴모스트녹원] 구매관리팀 사무·행정 담당자 채용(신입),https://www.jobkorea.co.kr/Recruit/GI_Read/45135614?rPageCode=SL&logpath=21&sn=6
㈜한국금거래소,통상(행낭)운영 담당자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45135426?rPageCode=SL&logpath=21&sn=6
케이엠티씨로지스틱스㈜,김포물류센터 창고 관리직(입출고) 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45137927?rPageCode=SL&logpath=21&sn=6
쿠팡로지스틱스서비스,[연3800가능]쿠팡CLS 전국 지게차 채용 (지게차/사무/기타제반),https://www.jobkorea.co.kr/Recruit/GI_Read/45021263?rPageCode=SL&logpath=21&sn=6
환인제약,상시 인재pool 등록(영업관리),https://www.jobkorea.co.kr/Recruit/GI_Read/45119111?rPageCode=SL&logpath=21&sn=6
환인제약,상시 인재pool 등록(생산(포장)),https://www.jobkorea.co.kr/Recruit/GI_Read/45118925?rPageCode=SL&logpath=21&sn=6
환인제약,상시 인재pool 등록(생산(공정)),https://www.jobkorea.co.kr/Recruit/GI_Read/45118910?rPageCode=SL&logpath=21&sn=6
㈜한진,(주)한진 글로벌사업 경력직 채용(미주구주사업),https://www.jobkorea.co.kr/Recruit/GI_Read/45119049?rPageCode=SL&logpath=21&sn=6
㈜한진,(주)한진 중개솔루션팀 마케터/MD 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45118685?rPageCode=SL&logpath=21&sn=6
㈜한진,(주)한진 글로벌사업 경력직 채용(중국아시아사업),https://www.jobkorea.co.kr/Recruit/GI_Read/45119026?rPageCode=SL&logpath=21&sn=6
쿠팡풀필먼트서비스(유),"[쿠팡CFS] 안성4 / 안성5센터 지게차, 오더피커 사원 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45113567?rPageCode=SL&logpath=21&sn=6
㈜케이씨씨,칠곡물류센터 상하차 담당 정규직(특수직) 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45112222?rPageCode=SL&logpath=21&sn=6
㈜오누이,[에듀테크 스타트업 오누이/설탭] 서비스 운영 실무자 (선생님 심사/매칭) 팀원,https://www.jobkorea.co.kr/Recruit/GI_Read/45111556?rPageCode=SL&logpath=21&sn=6
그린랩스,[그린랩스] 농산물 무역 전략 Lead,https://www.jobkorea.co.kr/Recruit/GI_Read/45110690?rPageCode=SL&logpath=21&sn=6
삼양식품㈜,삼양식품(주) - 상품구매팀 상품개발파트 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45109725?rPageCode=SL&logpath=21&sn=6
삼양식품㈜,삼양식품(주) - 상품구매팀 상품운영파트 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45109690?rPageCode=SL&logpath=21&sn=6
㈜한진,(주)한진 글로벌사업 경력직 채용(항공포워딩 영업),https://www.jobkorea.co.kr/Recruit/GI_Read/45115906?rPageCode=SL&logpath=21&sn=6
(주)마이나비코리아,[일본계 한국법인]화학기업 물류 포지션938,https://www.jobkorea.co.kr/Recruit/GI_Read/45115368?rPageCode=SL&logpath=21&sn=6
㈜케이씨이앤씨,[케이씨이앤씨] 하이텍2본부 신입/경력 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45116380?rPageCode=SL&logpath=21&sn=6
㈜덴티움,덴티움 구매시스템팀 인재 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45109205?rPageCode=SL&logpath=21&sn=6
㈜덴티움,덴티움 물류팀 현장관리 직원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45117008?rPageCode=SL&logpath=21&sn=6
㈜에스엠씨인터내셔널,[디저트39] 중국무역팀(수입) 채용 / 중국어 면접 진행,https://www.jobkorea.co.kr/Recruit/GI_Read/45116839?rPageCode=SL&logpath=21&sn=6
주식회사 더파이러츠(THE PIRATES),더파이러츠 각 분야 채용 (신입/경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45105911?rPageCode=SL&logpath=21&sn=6
㈜싸이몬,[싸이몬] 자재관리 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45103535?rPageCode=SL&logpath=21&sn=6
㈜제놀루션,(주)제놀루션 [물류관리] 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45101119?rPageCode=SL&logpath=21&sn=6
㈜풍인무역,(주)풍인무역 물류팀 경력 채용 (선적서류),https://www.jobkorea.co.kr/Recruit/GI_Read/45105833?rPageCode=SL&logpath=21&sn=6
㈜컬리,[컬리] 창원 물류센터 재고관리 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45085545?rPageCode=SL&logpath=21&sn=6
삼양식품㈜,삼양식품(주) - GOC팀 SCM재고관리파트 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45072094?rPageCode=SL&logpath=21&sn=6
동원그룹,[동원시스템즈] 2차전지사업부문 각 부문별 전문직 수시 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45067594?rPageCode=SL&logpath=21&sn=6
샘표식품㈜,2024 샘표식품 각 부문 수시 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45055356?rPageCode=SL&logpath=21&sn=6
㈜비상교육,[주 3일 원격근무] 비상교육 전체직무 상시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45044716?rPageCode=SL&logpath=21&sn=6
㈜팬코,각 부문별 신입 및 경력사원 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45000297?rPageCode=SL&logpath=21&sn=6
㈜농협유통,하나로마트 양재점 축산팀 직원모집(축산작업자 및 진열판매원)모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45088493?rPageCode=SL&logpath=21&sn=6
㈜범양이엔씨,물류팀 직원 채용 (범양이엔씨 중장비지원실 보은공장),https://www.jobkorea.co.kr/Recruit/GI_Read/44889357?rPageCode=SL&logpath=21&sn=6
㈜서울경금속,서울경금속 당진공장 광고자재 관리직 모집합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45018752?rPageCode=SL&logpath=21&sn=6
쿠팡풀필먼트서비스 유한회사,[정규직] 쿠팡 Fresh 물류센터(용인) 현장 관리자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45078474?rPageCode=SL&logpath=21&sn=6
아워박스,[경기 군포] 군포풀필먼트센터 전산사무 채용(신입/경력),https://www.jobkorea.co.kr/Recruit/GI_Read/44992343?rPageCode=SL&logpath=21&sn=6
아워박스,"[경기 용인] 양지, 백암풀필먼트센터 전산사무/지게차 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/44948814?rPageCode=SL&logpath=21&sn=6
㈜롤랩 (lolab),[경기 오산] GSN 오산 저온 운영 담당자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45033928?rPageCode=SL&logpath=21&sn=6
㈜롤랩 (lolab),[경기 용인시] 이마트24 양지물류센터 상/저온 담당자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/44896874?rPageCode=SL&logpath=21&sn=6
롯데상사㈜,롯데상사 안성공장 물류담당 생산직 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/44981563?rPageCode=SL&logpath=21&sn=6
쿠팡풀필먼트서비스 유한회사,[쿠팡CFS] 목천 물류센터 현장관리자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/44968526?rPageCode=SL&logpath=21&sn=6
쿠팡 주식회사,[쿠팡] Supply Chain Solutions 전문가,https://www.jobkorea.co.kr/Recruit/GI_Read/45048175?rPageCode=SL&logpath=21&sn=6
㈜인지디스플레이,자동차 부품 1차사 생산 기능직 모집(자동화 라인 운영),https://www.jobkorea.co.kr/Recruit/GI_Read/45094558?rPageCode=SL&logpath=21&sn=6
㈜한국의료환경,정규직- 5톤 운전기사 채용[주말특근 가능자 및 대형면허소지자],https://www.jobkorea.co.kr/Recruit/GI_Read/44990311?rPageCode=SL&logpath=21&sn=6
㈜해우지엘에스,국내물류사업부 창고운영 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45027526?rPageCode=SL&logpath=21&sn=6
태창기계공업㈜,태창기계공업(주) 구매부 신입 · 경력사원 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/44947517?rPageCode=SL&logpath=21&sn=6
아워박스,[대전 대덕] 대전풀필먼트센터 부센터장 채용(경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45012223?rPageCode=SL&logpath=21&sn=6
이트너스㈜,"이트너스(주) 사내물류(배송운전) 계약직 모집(수원, 화성)",https://www.jobkorea.co.kr/Recruit/GI_Read/44982947?rPageCode=SL&logpath=21&sn=6
㈜롤랩 (lolab),[세종시] 이마트24 세종물류센터 상·저온 운영 담당자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/44897123?rPageCode=SL&logpath=21&sn=6
㈜에이젯시스템,"수입육류유통 신입사원(남,여) 채용(운영부)",https://www.jobkorea.co.kr/Recruit/GI_Read/44963337?rPageCode=SL&logpath=21&sn=6
녹차원㈜,(금산) 식품공장 자재관리 및 입출고 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45013617?rPageCode=SL&logpath=21&sn=6
㈜삼우F&G,[정규직/통근버스/삼우F&G자회사] 화성CDC 창고운영(지게차) 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/44976185?rPageCode=SL&logpath=21&sn=6
만전식품㈜,(만전김) 남양주공장 SCM본부 물류담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/44970925?rPageCode=SL&logpath=21&sn=6
㈜닷,해외 영업관리 모집공고,https://www.jobkorea.co.kr/Recruit/GI_Read/44952313?rPageCode=SL&logpath=21&sn=6
㈜TPC메카트로닉스,[인천 서구] 자재관리 정규직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/44886405?rPageCode=SL&logpath=21&sn=6
㈜지오영,의약품 물류 현장운영직(인천 계양/서구),https://www.jobkorea.co.kr/Recruit/GI_Read/44891232?rPageCode=SL&logpath=21&sn=6
와이엠티㈜,[와이엠티] 생산/물류관리 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45091676?rPageCode=SL&logpath=21&sn=6
㈜잉크테크,(주)잉크테크(안산) - 물류팀 정규직 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/44935214?rPageCode=SL&logpath=21&sn=6
유니온화성㈜,"구매관리/행정, 대형트럭운전/물류 -부문별 채용",https://www.jobkorea.co.kr/Recruit/GI_Read/45033767?rPageCode=SL&logpath=21&sn=6
㈜에어텍시스템,(주)에어텍시스템 구매자재 사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45314143?rPageCode=SL&logpath=21&sn=6
㈜한성에프아이,㈜한성에프아이 이천 통합물류센타 신입/경력 채용 (의류),https://www.jobkorea.co.kr/Recruit/GI_Read/45314142?rPageCode=SL&logpath=21&sn=6
㈜알에이아이엔티,(주)알에이아이엔티 재고관리 경력자 채용의 건,https://www.jobkorea.co.kr/Recruit/GI_Read/45314137?rPageCode=SL&logpath=21&sn=6
㈜오토랜드,자동차 전장부품 물류관리및 배송 직원모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45314110?rPageCode=SL&logpath=21&sn=6
㈜부루구루,[부루구루] 생산본부 수시채용( 생산직 / 물류 / 안전보건관리 ),https://www.jobkorea.co.kr/Recruit/GI_Read/45314089?rPageCode=SL&logpath=21&sn=6
㈜성산,"물류센터 운송기사님 모집합니다.(3.5톤윙바디)-경기남부 거주자(이천,용인,안성 등) 환영",https://www.jobkorea.co.kr/Recruit/GI_Read/45314077?rPageCode=SL&logpath=21&sn=6
㈜이노필텍,이노필텍 생산지원팀 외주관리 담당자 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45314070?rPageCode=SL&logpath=21&sn=6
㈜성산,"자동차 부품 분류 및 화물차 적재 사원 모집, 초보자 가능",https://www.jobkorea.co.kr/Recruit/GI_Read/45314045?rPageCode=SL&logpath=21&sn=6
주식회사 북산,물류센터 현장 작업 DAS/포장 (주/야간),https://www.jobkorea.co.kr/Recruit/GI_Read/45314036?rPageCode=SL&logpath=21&sn=6
㈜새로고침 의정부지점,(주)새로고침 의정부지점 - 물류센터 피킹/패킹 계약직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45313973?rPageCode=SL&logpath=21&sn=6
㈜트리플닷,쇼핑몰 택배포장 및 배송팀 정규직 채용 [젤네일 브랜드],https://www.jobkorea.co.kr/Recruit/GI_Read/45313867?rPageCode=SL&logpath=21&sn=6
㈜새로고침 의정부지점,(주)새로고침 의정부지점 - 상품관리팀 계약직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45313783?rPageCode=SL&logpath=21&sn=6
스피델,백화점/아울렛등 의류 납품 기사님 모집.,https://www.jobkorea.co.kr/Recruit/GI_Read/45313729?rPageCode=SL&logpath=21&sn=6
스피델,2.5톤 운전 가능하신분(투잡가능),https://www.jobkorea.co.kr/Recruit/GI_Read/45313723?rPageCode=SL&logpath=21&sn=6
스피델,백화점/아울렛등 의류 납품 기사님 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45313718?rPageCode=SL&logpath=21&sn=6
스피델,백화점/아울렛등 의류 납품 기사님 모집합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45313716?rPageCode=SL&logpath=21&sn=6
다솜,의류배송 기사님 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45313708?rPageCode=SL&logpath=21&sn=6
다솜,배송 기사님 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45313703?rPageCode=SL&logpath=21&sn=6
다솜,의류 납품 기사님 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45313693?rPageCode=SL&logpath=21&sn=6
다솜,배송기사님 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45313690?rPageCode=SL&logpath=21&sn=6
다솜,의류 배송 기사님 모집(꿀배송),https://www.jobkorea.co.kr/Recruit/GI_Read/45313686?rPageCode=SL&logpath=21&sn=6
쿠팡풀필먼트서비스(유),[쿠팡풀필먼트서비스] 곤지암1센터 Team Captain 현장관리자 정규직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45313616?rPageCode=SL&logpath=21&sn=6
㈜제주참농,농산물유통 구매팀 직원채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45313589?rPageCode=SL&logpath=21&sn=6
디에이치 종합상사,"물류관리,창고재고관리,조립,포장 업무하실분 구합니다.",https://www.jobkorea.co.kr/Recruit/GI_Read/45313557?rPageCode=SL&logpath=21&sn=6
페스메이커,[미주/유럽]유아동복 무역(영어必)(이태원본사/7HR근무),https://www.jobkorea.co.kr/Recruit/GI_Read/45313542?rPageCode=SL&logpath=21&sn=6
제일유압,중장비부품 상품입출고관리,https://www.jobkorea.co.kr/Recruit/GI_Read/45313447?rPageCode=SL&logpath=21&sn=6
양명로지스,배차관리 및 사무보조 신입/경력 정직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45313378?rPageCode=SL&logpath=21&sn=6
㈜위드라이프,물류센터 입출고 및 지게차 담당자 모집합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45313096?rPageCode=SL&logpath=21&sn=6
쁘띠팬시,"스티커 전문 기업 쁘띠팬시에서 물류 관리, 스티커 입고, 출고 하실 직원 구합니다.",https://www.jobkorea.co.kr/Recruit/GI_Read/45313313?rPageCode=SL&logpath=21&sn=6
플러스뮤직,쇼핑몰 물류창고 입출고 관리사원모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45313233?rPageCode=SL&logpath=21&sn=6
㈜삼원무역,명품 주방 용품 본사 영업 관리 모집 (3-5년차),https://www.jobkorea.co.kr/Recruit/GI_Read/45313189?rPageCode=SL&logpath=21&sn=6
㈜삼원무역,명품 주방용품 본사 물류 직원 모집 (3-5년차),https://www.jobkorea.co.kr/Recruit/GI_Read/45313145?rPageCode=SL&logpath=21&sn=6
㈜태성축산유통,".한우 육가공 업체 물류관리,납품,배송,영업- 경력자우대 (1.5톤 탑차 운전필수,주5일근무,토/일휴무)",https://www.jobkorea.co.kr/Recruit/GI_Read/45313110?rPageCode=SL&logpath=21&sn=6
더봄프로젝트㈜,[경기도 광주 의약품 물류센터] 포장 및 소분 패킹 업무,https://www.jobkorea.co.kr/Recruit/GI_Read/45313084?rPageCode=SL&logpath=21&sn=6
㈜동서가구,화성 물류 택배 창고 자재 관리 상하차 사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45313030?rPageCode=SL&logpath=21&sn=6
㈜세광코퍼레이션,물류관리담당모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45312951?rPageCode=SL&logpath=21&sn=6
㈜휴먼케이블,휴먼케이블 물류창고에서 직원을 모집합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/45312871?rPageCode=SL&logpath=21&sn=6
쿠팡풀필먼트서비스 유한회사,[쿠팡 CFS] 전라광주 WF21센터 현장 관리자(정규직) 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45312866?rPageCode=SL&logpath=21&sn=6
㈜대림우드,(주)대림우드 물류팀(현장직) 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45312827?rPageCode=SL&logpath=21&sn=6
한살림고양파주소비자생활협동조합,2024년 한살림고양파주 공급(배송)담당자 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/45312753?rPageCode=SL&logpath=21&sn=6
주식회사 씨앤이스페이스,출고지원(피킹) 사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45312756?rPageCode=SL&logpath=21&sn=6
로지스팟㈜,[로지스팟] 배송관리지원 담당자 (신입/경력),https://www.jobkorea.co.kr/Recruit/GI_Read/45312743?rPageCode=SL&logpath=21&sn=6
쿠팡풀필먼트서비스 유한회사,[쿠팡 CFS] 청주 VF32센터 현장 관리자(정규직) 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45312688?rPageCode=SL&logpath=21&sn=6
㈜HC컴퍼니,[HC해피콜] 물류팀 팀장 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45312674?rPageCode=SL&logpath=21&sn=6
농협경제지주㈜(라이블리),농협경제지주 축산유통부 일반계약직(온라인몰 물류창고 관리) 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45312658?rPageCode=SL&logpath=21&sn=6
쿠팡풀필먼트서비스 유한회사,[쿠팡 CFS] 논산 VF53센터 현장 관리자(정규직) 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45312576?rPageCode=SL&logpath=21&sn=6
쿠팡풀필먼트서비스 유한회사,[쿠팡 CFS] 천안 VF17센터 현장 관리자(정규직) 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45312553?rPageCode=SL&logpath=21&sn=6
㈜정연메탈,"철강/스텐레스 판재 입,출고담당 현장직원을 모집합니다.",https://www.jobkorea.co.kr/Recruit/GI_Read/45312502?rPageCode=SL&logpath=21&sn=6
태성로지텍㈜,태성로지텍 포천센터 물류사무원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45312401?rPageCode=SL&logpath=21&sn=6
㈜에센파마,24년 하반기 제약회사 물류팀 배송사원 운전원 구인,https://www.jobkorea.co.kr/Recruit/GI_Read/45312358?rPageCode=SL&logpath=21&sn=6
성도종합부품,"자동차부품/배송·운송 정규직,계약직 채용 - 경력무관",https://www.jobkorea.co.kr/Recruit/GI_Read/45312228?rPageCode=SL&logpath=21&sn=6
태광테크,[신입] 바코드라벨 관리 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45312142?rPageCode=SL&logpath=21&sn=6
㈜래피젠,[래피젠] SCM팀(물류지원파트) 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45312144?rPageCode=SL&logpath=21&sn=6
주방통,주방용품 쇼핑몰 택배포장 물류 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45312110?rPageCode=SL&logpath=21&sn=6
