회사명,직무명,링크
㈜새한이엔지,(포천시) 생산직(사출기사) 정규 사원을 모집합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45540049?rPageCode=SL&logpath=21&sn=6
㈜새한이엔지,(포천시) 종합관리직(품질/자재관리) 정규 사원을 모집합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45540036?rPageCode=SL&logpath=21&sn=6
㈜목양산업,구매담당 사무직 사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45540010?rPageCode=SL&logpath=21&sn=6
㈜케이씨에스,"생산직 채용(파우치,롤파우치)",https://www.jobkorea.co.kr/Recruit/GI_Read/45540002?rPageCode=SL&logpath=21&sn=6
㈜양지사,제조 생산직 정규사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45539951?rPageCode=SL&logpath=21&sn=6
㈜에스앤에스식품,식품회사 품질관리 및 출고 업무,https://www.jobkorea.co.kr/Recruit/GI_Read/45539910?rPageCode=SL&logpath=21&sn=6
㈔한국안전보건협회,보건대행/산업위생관리기사채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45539909?rPageCode=SL&logpath=21&sn=6
㈜대한슬리팅,(안산시) 생산관리 정규 사원을 모집합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45539906?rPageCode=SL&logpath=21&sn=6
㈜대한슬리팅,(안산시) 생산직 정규 사원을 모집합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/45539902?rPageCode=SL&logpath=21&sn=6
㈜세영피앤피,실사출력기사모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45539900?rPageCode=SL&logpath=21&sn=6
에드워드코리아㈜,Factory Planner(생산계획/Planning) 경력모집(계약직-18개월),https://www.jobkorea.co.kr/Recruit/GI_Read/45539856?rPageCode=SL&logpath=21&sn=6
㈜라이트팜텍,라이트팜텍 평택공장 생산관리 사원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45539847?rPageCode=SL&logpath=21&sn=6
㈜파인디지털,[파인뷰] S/W 테스트엔지니어 부문 경력 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/45539822?rPageCode=SL&logpath=21&sn=6
서광공업㈜,[안산]서광공업(주) : 동부스바 도금 경력직 사원모집,https://www.jobkorea.co.kr/Recruit/GI_Read/45539813?rPageCode=SL&logpath=21&sn=6
